Δϵ_n,Ω_d,N
0.7469654513812317,3.78,20.0
0.7108945554157728,3.78,20.0
0.697066653191934,3.78,20.0
0.6769115119378432,3.78,20.0
0.19778783386309562,3.78,20.0
0.6237215845205163,3.78,20.0
0.6144208948836258,3.78,20.0
0.23244851721013066,3.78,20.0
0.5558756372682978,3.78,20.0
0.5268387404414279,3.78,20.0
0.5095188363155676,3.78,20.0
0.4937844154699299,3.78,20.0
0.33929512335180156,3.78,20.0
0.46937662557210036,3.78,20.0
0.46008271532965195,3.78,20.0
0.446655399403518,3.78,20.0
0.7955312077553884,3.79,20.0
0.0,3.79,20.0
0.01963562174561906,3.79,20.0
0.7354483250457058,3.79,20.0
0.04849201548142579,3.79,20.0
0.6941084529567954,3.79,20.0
0.6699282528261304,3.79,20.0
0.6481859807667727,3.79,20.0
0.5948232492385346,3.79,20.0
0.5862803786342718,3.79,20.0
0.1813572270121175,3.79,20.0
0.2498313067124746,3.79,20.0
0.4863787936776346,3.79,20.0
0.29374703255544127,3.79,20.0
0.46648502823512716,3.79,20.0
0.46493562748951217,3.79,20.0
0.4549339487627172,3.79,20.0
0.4354434723336872,3.79,20.0
0.4223129151810636,3.79,20.0
0.4201520552678743,3.79,20.0
0.7757064120088687,3.8,20.0
0.7327602573041616,3.8,20.0
0.0,3.8,20.0
0.008613462887242518,3.8,20.0
0.029460002058312396,3.8,20.0
0.6860334866416209,3.8,20.0
0.6515753893853256,3.8,20.0
0.6282417856565736,3.8,20.0
0.5747057935079916,3.8,20.0
0.5669227447836218,3.8,20.0
0.17374243668045875,3.8,20.0
0.4720350320499364,3.8,20.0
0.2572185234760846,3.8,20.0
0.27615664237348636,3.8,20.0
0.44486784996948625,3.8,20.0
0.41959645396155115,3.8,20.0
0.40827534460631715,3.8,20.0
0.4024359344501501,3.8,20.0
0.3916919749618941,3.8,20.0
0.3614455239219652,3.8,20.0
0.7755167393154596,3.81,20.0
0.7497547304544488,3.81,20.0
0.0,3.81,20.0
0.6974971491406611,3.81,20.0
0.030065202681928138,3.81,20.0
0.03671413690570796,3.81,20.0
0.652861535503463,3.81,20.0
0.6279323988583986,3.81,20.0
0.5742226893327473,3.81,20.0
0.5672014658336313,3.81,20.0
0.18579695184492018,3.81,20.0
0.2405519534763002,3.81,20.0
0.47734102555931834,3.81,20.0
0.4444345550092075,3.81,20.0
0.2997033320402659,3.81,20.0
0.42339513356885233,3.81,20.0
0.40436050967051534,3.81,20.0
0.32225981962646727,3.81,20.0
0.3900226200367457,3.81,20.0
0.348003291486445,3.81,20.0
0.7753265679764929,3.82,20.0
0.7667961321607414,3.82,20.0
0.0,3.82,20.0
0.7088353491132039,3.82,20.0
0.030671995552334796,3.82,20.0
0.06467848101662166,3.82,20.0
0.654151069400419,3.82,20.0
0.627622198743744,3.82,20.0
0.5737383153583346,3.82,20.0
0.5674809199994603,3.82,20.0
0.19788516701220737,3.82,20.0
0.22408107030918956,3.82,20.0
0.2345284652875911,3.82,20.0
0.48266115383905867,3.82,20.0
0.44400012109659925,3.82,20.0
0.42720389003002135,3.82,20.0
0.30429330702171753,3.82,20.0
0.4062901592052648,3.82,20.0
0.37634315674858865,3.82,20.0
0.36716150477108217,3.82,20.0
0.7838844719285928,3.83,20.0
0.7751358979669982,3.83,20.0
0.0,3.83,20.0
0.7200127439042698,3.83,20.0
0.03128038071635786,3.83,20.0
0.6554439911830459,3.83,20.0
0.09250619877354105,3.83,20.0
0.6273111852532361,3.83,20.0
0.5732526714480841,3.83,20.0
0.5677611073075179,3.83,20.0
0.1685699756029622,3.83,20.0
0.20770518815214123,3.83,20.0
0.21000709868550832,3.83,20.0
0.4879954184629123,3.83,20.0
0.260701111823631,3.83,20.0
0.4435645481234126,3.83,20.0
0.4310227241492918,3.83,20.0
0.415261998705422,3.83,20.0
0.4082248832356427,3.83,20.0
0.36018480869113556,3.83,20.0
0.8010197590596501,3.84,20.0
0.7749447292937266,3.84,20.0
0.7309817025977646,3.84,20.0
0.0,3.84,20.0
0.0318903581761269,3.84,20.0
0.6567403008958763,3.84,20.0
0.6269993584046567,3.84,20.0
0.10225440772068983,3.84,20.0
0.12029975166391807,3.84,20.0
0.5727657576342693,3.84,20.0
0.5680420277552045,3.84,20.0
0.19089703974403013,3.84,20.0
0.21780600438072814,3.84,20.0
0.22216276332612536,3.84,20.0
0.49334382092432494,3.84,20.0
0.4616141073591349,3.84,20.0
0.4431278361223092,3.84,20.0
0.4348516366523249,3.84,20.0
0.4101646818728766,3.84,20.0
0.34596133490999725,3.84,20.0
0.8182020027598267,3.85,20.0
0.7747530619573133,3.85,20.0
0.74167383779785,3.85,20.0
0.0,3.85,20.0
0.032501927942317266,3.85,20.0
0.035998263265854535,3.85,20.0
0.6580399985955041,3.85,20.0
0.6266867182001287,3.85,20.0
0.5722775738430337,3.85,20.0
0.14778227791099766,3.85,20.0
0.568323681345451,3.85,20.0
0.16717602692443903,3.85,20.0
0.1821639121069063,3.85,20.0
0.508110611318795,3.85,20.0
0.4987063627371153,3.85,20.0
0.23435217746090378,3.85,20.0
0.44268998508745294,3.85,20.0
0.43869062828226996,3.85,20.0
0.41210955524194964,3.85,20.0
0.3316333448040984,3.85,20.0
0.8657684303377645,3.86,20.0
0.8048981141306929,3.86,20.0
0.7823226827713758,3.86,20.0
0.0,3.86,20.0
0.030337218184284864,3.86,20.0
0.0634523082268017,3.86,20.0
0.6896803025465146,3.86,20.0
0.656710482796997,3.86,20.0
0.15728180923537646,3.86,20.0
0.6021253381291303,3.86,20.0
0.5989432862764547,3.86,20.0
0.5850052755241415,3.86,20.0
0.1938258548279818,3.86,20.0
0.20543828207325934,3.86,20.0
0.5344202636351734,3.86,20.0
0.2769125758823417,3.86,20.0
0.4728769179989001,3.86,20.0
0.47258821314531163,3.86,20.0
0.4443967216789681,3.86,20.0
0.34760039777618074,3.86,20.0
0.9493670400839407,3.87,20.0
0.0,3.87,20.0
0.871027875178094,3.87,20.0
0.8584110933140847,3.87,20.0
0.09665964390427234,3.87,20.0
0.13038948837482078,3.87,20.0
0.7573092021336038,3.87,20.0
0.18093961280060578,3.87,20.0
0.7227186415800476,3.87,20.0
0.6978974543762418,3.87,20.0
0.6679570399857814,3.87,20.0
0.6655488318915921,3.87,20.0
0.24455378145409357,3.87,20.0
0.2986846383779448,3.87,20.0
0.6061335144600775,3.87,20.0
0.35549196453065396,3.87,20.0
0.5430584958703992,3.87,20.0
0.5384705097188383,3.87,20.0
0.5126741706344091,3.87,20.0
0.3996717493135163,3.87,20.0
0.0,3.88,20.0
0.9670292838297636,3.88,20.0
0.9041445042154934,3.88,20.0
0.9006681926902274,3.88,20.0
0.1299694362832114,3.88,20.0
0.16431562753180734,3.88,20.0
0.17192241623215443,3.88,20.0
0.7919288565530196,3.88,20.0
0.7777109351475654,3.88,20.0
0.755713353657016,3.88,20.0
0.2629151767595595,3.88,20.0
0.7007748385682397,3.88,20.0
0.6991424773244812,3.88,20.0
0.6448482758827754,3.88,20.0
0.35785285400413824,3.88,20.0
0.5802375217898469,3.88,20.0
0.4010925192225846,3.88,20.0
0.5713390339131409,3.88,20.0
0.41950658366239985,3.88,20.0
0.5479440613754615,3.88,20.0
0.0,3.89,20.0
0.8909861829913177,3.89,20.0
0.8865806823368243,3.89,20.0
0.8834418445176955,3.89,20.0
0.11259927643650408,3.89,20.0
0.11345787571237365,3.89,20.0
0.8065716673365795,3.89,20.0
0.14756340685503644,3.89,20.0
0.7758719470207553,3.89,20.0
0.738027300091399,3.89,20.0
0.2309813707987596,3.89,20.0
0.6829114147747812,3.89,20.0
0.6820569037136653,3.89,20.0
0.6328972306075684,3.89,20.0
0.3610823070313058,3.89,20.0
0.5667466776799088,3.89,20.0
0.5535264667357203,3.89,20.0
0.39362313210418853,3.89,20.0
0.396046937854425,3.89,20.0
0.5325390751926911,3.89,20.0
0.0,3.9,20.0
0.879675413830671,3.9,20.0
0.8689693609349722,3.9,20.0
0.057514863189376875,3.9,20.0
0.8341502290176566,3.9,20.0
0.09518211573284896,3.9,20.0
0.7998891026638313,3.9,20.0
0.13076577769142234,3.9,20.0
0.759771424917341,3.9,20.0
0.7202934323147814,3.9,20.0
0.19932098852353852,3.9,20.0
0.6649997203483011,3.9,20.0
0.6649250624096448,3.9,20.0
0.6209133314761641,3.9,20.0
0.3433800751417486,3.9,20.0
0.5532189156039568,3.9,20.0
0.5356657597038185,3.9,20.0
0.5170921635301969,3.9,20.0
0.3882751028725594,3.9,20.0
0.39098818849613837,3.9,20.0
0.8755441075777588,3.91,20.0
0.0,3.91,20.0
0.006702001562570781,3.91,20.0
0.8513105314908553,3.91,20.0
0.8490392634315673,3.91,20.0
0.07771794566004853,3.91,20.0
0.1139227315501889,3.91,20.0
0.7436272818028147,3.91,20.0
0.7163885419934217,3.91,20.0
0.7025117417987915,3.91,20.0
0.16791085159047714,3.91,20.0
0.6477469449100679,3.91,20.0
0.6470397466588022,3.91,20.0
0.6088965715348118,3.91,20.0
0.3131240466496915,3.91,20.0
0.5396542278241793,3.91,20.0
0.5177569042654915,3.91,20.0
0.501603318019346,3.91,20.0
0.38591627947107143,3.91,20.0
0.39508072641305814,3.91,20.0
0.9320295735367605,3.92,20.0
0.0,3.92,20.0
0.8679953308508952,3.92,20.0
0.034391145160064196,3.92,20.0
0.8619903455044516,3.92,20.0
0.09459790305020532,3.92,20.0
0.13142540525540475,3.92,20.0
0.7618306545405324,3.92,20.0
0.17113193218627032,3.92,20.0
0.7190733654131323,3.92,20.0
0.6673488032543256,3.92,20.0
0.6649136880377475,3.92,20.0
0.6634226307399345,3.92,20.0
0.6312380891227634,3.92,20.0
0.31490433041526456,3.92,20.0
0.5604437518961269,3.92,20.0
0.5341910373390572,3.92,20.0
0.5204636755898318,3.92,20.0
0.4152223644360395,3.92,20.0
0.4382286172215877,3.92,20.0
0.0,3.93,20.0
0.025464516671683868,3.93,20.0
0.8979265927838089,3.93,20.0
0.08207627768736081,3.93,20.0
0.8707788663970584,3.93,20.0
0.12472482172278238,3.93,20.0
0.1621766327097628,3.93,20.0
0.7932843771087383,3.93,20.0
0.18788240346342555,3.93,20.0
0.748881136853847,3.93,20.0
0.6953281256620858,3.93,20.0
0.6930512060098354,3.93,20.0
0.6668407197427044,3.93,20.0
0.6316908641336176,3.93,20.0
0.32915043988631304,3.93,20.0
0.5944903225289904,3.93,20.0
0.5638709925016538,3.93,20.0
0.5525760703024568,3.93,20.0
0.45780929426577954,3.93,20.0
0.4950906834241006,3.93,20.0
0.0,3.94,20.0
0.8889717022517745,3.94,20.0
0.05190898043837244,3.94,20.0
0.09092279049527502,3.94,20.0
0.8296376118635156,3.94,20.0
0.11596608659764007,3.94,20.0
0.7858558344037099,3.94,20.0
0.15404379878566954,3.94,20.0
0.16602835041652114,3.94,20.0
0.7398024411465962,3.94,20.0
0.6868576426680495,3.94,20.0
0.6837928577448763,3.94,20.0
0.6635718497554619,3.94,20.0
0.3040581840417901,3.94,20.0
0.5896613252990675,3.94,20.0
0.5573013785431354,3.94,20.0
0.554664154884706,3.94,20.0
0.5458078871132538,3.94,20.0
0.5131992153452218,3.94,20.0
0.46154447072147986,3.94,20.0
0.0,3.95,20.0
0.8841995709309729,3.95,20.0
0.09289345104358276,3.95,20.0
0.10399960338935371,3.95,20.0
0.11139060938820144,3.95,20.0
0.7862325594820578,3.95,20.0
0.7826139382713593,3.95,20.0
0.1486413172185238,3.95,20.0
0.15009581526079102,3.95,20.0
0.7349061899140934,3.95,20.0
0.6825711508066578,3.95,20.0
0.6787164973153668,3.95,20.0
0.664500392530104,3.95,20.0
0.28280643513136716,3.95,20.0
0.5890256727793372,3.95,20.0
0.5496394360171994,3.95,20.0
0.5432280379477094,3.95,20.0
0.5354998972586928,3.95,20.0
0.48727013715721496,3.95,20.0
0.4694968226295873,3.95,20.0
0.0,3.96,20.0
0.8773220954859753,3.96,20.0
0.1047102867167477,3.96,20.0
0.11501862072510938,3.96,20.0
0.12936135122663772,3.96,20.0
0.13295773602740518,3.96,20.0
0.7772705853107122,3.96,20.0
0.1440445787100414,3.96,20.0
0.7372416986578627,3.96,20.0
0.7279042798842256,3.96,20.0
0.6761805466653423,3.96,20.0
0.671534021688705,3.96,20.0
0.6633382461381531,3.96,20.0
0.2591557114437443,3.96,20.0
0.5862952622526185,3.96,20.0
0.5556225725564574,3.96,20.0
0.5425087327310943,3.96,20.0
0.5385484194649679,3.96,20.0
0.41533218191888566,3.96,20.0
0.47537826354934,3.96,20.0
0.0,3.97,20.0
0.8690865076778151,3.97,20.0
0.09667235036091909,3.97,20.0
0.1091644464425055,3.97,20.0
0.12472708205008598,3.97,20.0
0.7705730073917918,3.97,20.0
0.13663732094642012,3.97,20.0
0.17186670852194447,3.97,20.0
0.7195439427949866,3.97,20.0
0.6850059176070448,3.97,20.0
0.6684330620405657,3.97,20.0
0.662992662488792,3.97,20.0
0.23387972685007047,3.97,20.0
0.6608326439666449,3.97,20.0
0.5822173263081238,3.97,20.0
0.5741684949511165,3.97,20.0
0.34226138522039246,3.97,20.0
0.5340192767235454,3.97,20.0
0.5325162636099001,3.97,20.0
0.47993604240918003,3.97,20.0
0.0,3.98,20.0
0.8601037269471712,3.98,20.0
0.08788771975707343,3.98,20.0
0.0884889890984421,3.98,20.0
0.7631321240020738,3.98,20.0
0.12848496141202614,3.98,20.0
0.13373591437601012,3.98,20.0
0.7104360980932105,3.98,20.0
0.207606563693048,3.98,20.0
0.21026017760267068,3.98,20.0
0.6599396163682898,3.98,20.0
0.6575945070095742,3.98,20.0
0.6537033390353811,3.98,20.0
0.6318313061316068,3.98,20.0
0.26870230044323523,3.98,20.0
0.5907571521813949,3.98,20.0
0.5774027851424253,3.98,20.0
0.5257424899398018,3.98,20.0
0.5247819874319658,3.98,20.0
0.4837810957846666,3.98,20.0
0.0,3.99,20.0
0.8507974857859695,3.99,20.0
0.06789361517196074,3.99,20.0
0.07878012744406049,3.99,20.0
0.7553716678327815,3.99,20.0
0.12001123272386233,3.99,20.0
0.14246885782908386,3.99,20.0
0.7010044782043785,3.99,20.0
0.18077277791448457,3.99,20.0
0.19511989692217094,3.99,20.0
0.6540475695040759,3.99,20.0
0.6511239422339432,3.99,20.0
0.6440897835553583,3.99,20.0
0.6129121245241423,3.99,20.0
0.24844337280477705,3.99,20.0
0.5722753721870201,3.99,20.0
0.5713949946194217,3.99,20.0
0.5186508312286204,3.99,20.0
0.5152205971805275,3.99,20.0
0.4873371735467033,3.99,20.0
0.8416356755221476,4.0,20.0
0.0,4.0,20.0
0.048049157797254605,4.0,20.0
0.069817464694866,4.0,20.0
0.7477595301095583,4.0,20.0
0.11168402608997935,4.0,20.0
0.12209571696527521,4.0,20.0
0.6917169745387938,4.0,20.0
0.15139381084045767,4.0,20.0
0.15385687980089469,4.0,20.0
0.6506597241557096,4.0,20.0
0.6424539308642048,4.0,20.0
0.6346198878160747,4.0,20.0
0.6291709909910125,4.0,20.0
0.5673029793518534,4.0,20.0
0.2868430062566846,4.0,20.0
0.5162770167371667,4.0,20.0
0.5117091787597513,4.0,20.0
0.5058029975208158,4.0,20.0
0.49107218406129644,4.0,20.0
0.8339283241425524,4.01,20.0
0.0,4.01,20.0
0.03092185298075767,4.01,20.0
0.051501917166645705,4.01,20.0
0.06230975950565448,4.01,20.0
0.7416057389069026,4.01,20.0
0.1048133695315307,4.01,20.0
0.1281782216603637,4.01,20.0
0.6838836150694796,4.01,20.0
0.16182080860904038,4.01,20.0
0.6487410005668718,4.01,20.0
0.6479190379015269,4.01,20.0
0.6352396102673067,4.01,20.0
0.6266036795841896,4.01,20.0
0.5637956354339938,4.01,20.0
0.5062275606814224,4.01,20.0
0.4978392163832559,4.01,20.0
0.49629617264560194,4.01,20.0
0.326759707932163,4.01,20.0
0.46080388030814967,4.01,20.0
0.0,4.02,20.0
0.8500366575422162,4.02,20.0
0.023844122268097845,4.02,20.0
0.04305221352420885,4.02,20.0
0.07861823778724164,4.02,20.0
0.7592715202276734,4.02,20.0
0.12176048899403924,4.02,20.0
0.12610630502486292,4.02,20.0
0.6998656256718273,4.02,20.0
0.6905368644131253,4.02,20.0
0.6706526262770973,4.02,20.0
0.19611108412779954,4.02,20.0
0.6518422063724012,4.02,20.0
0.6424023848248241,4.02,20.0
0.5841145671647158,4.02,20.0
0.5253703825986876,4.02,20.0
0.5245672030721172,4.02,20.0
0.5136904796333019,4.02,20.0
0.3905436815702584,4.02,20.0
0.42835769801910506,4.02,20.0
0.0,4.03,20.0
0.9110233045970824,4.03,20.0
0.07818500011348495,4.03,20.0
0.10855811593238995,4.03,20.0
0.13980552845679384,4.03,20.0
0.8218195031304754,4.03,20.0
0.16871070778687608,4.03,20.0
0.18358801346469467,4.03,20.0
0.7779453253620612,4.03,20.0
0.7607256351621164,4.03,20.0
0.737457231902916,4.03,20.0
0.7133243481379227,4.03,20.0
0.7030786320440248,4.03,20.0
0.2753272733258768,4.03,20.0
0.6493224043472081,4.03,20.0
0.5993574603443664,4.03,20.0
0.5877907350724471,4.03,20.0
0.5744194159788211,4.03,20.0
0.44015018771529585,4.03,20.0
0.499250608565961,4.03,20.0
0.868437740061244,4.04,20.0
0.8417387645801717,4.04,20.0
0.0,4.04,20.0
0.04809986152661211,4.04,20.0
0.07072213073378958,4.04,20.0
0.7541001867904229,4.04,20.0
0.08084660311596881,4.04,20.0
0.7349246073792057,4.04,20.0
0.11514644209985375,4.04,20.0
0.6913141428920739,4.04,20.0
0.6740053181162281,4.04,20.0
0.6445365347381931,4.04,20.0
0.633482920793822,4.04,20.0
0.22431988201927125,4.04,20.0
0.5842696468492148,4.04,20.0
0.5431079223895547,4.04,20.0
0.5207486559162988,4.04,20.0
0.32108062024426776,4.04,20.0
0.5048765248878887,4.04,20.0
0.47772583412355335,4.04,20.0
0.0,4.05,20.0
0.8513144907970844,4.05,20.0
0.8161217500054305,4.05,20.0
0.0676858005767963,4.05,20.0
0.07164567326944654,4.05,20.0
0.08049949793819655,4.05,20.0
0.7704539914892181,4.05,20.0
0.7652450246168758,4.05,20.0
0.12556722825207184,4.05,20.0
0.7007626021483657,4.05,20.0
0.6894283398740136,4.05,20.0
0.6546102195101201,4.05,20.0
0.6427467043335152,4.05,20.0
0.2522203701743271,4.05,20.0
0.5980877488133466,4.05,20.0
0.2803031809228502,4.05,20.0
0.5657532395811298,4.05,20.0
0.5350965982370496,4.05,20.0
0.5325724190888205,4.05,20.0
0.5141932596224998,4.05,20.0
0.0,4.06,20.0
0.8609640316824769,4.06,20.0
0.062312348485041746,4.06,20.0
0.8064777894700264,4.06,20.0
0.0878082469739116,4.06,20.0
0.09035117851463215,4.06,20.0
0.7764675651351236,4.06,20.0
0.7636481071528836,4.06,20.0
0.1360639203922271,4.06,20.0
0.710284561352183,4.06,20.0
0.7049398472500452,4.06,20.0
0.664758950911151,4.06,20.0
0.6520835309912065,4.06,20.0
0.23905081310551962,4.06,20.0
0.6119902594974617,4.06,20.0
0.5925726370653125,4.06,20.0
0.2802422927219335,4.06,20.0
0.5885069779254648,4.06,20.0
0.5444755731901333,4.06,20.0
0.5235831685766859,4.06,20.0
0.0,4.07,20.0
0.8704907972013645,4.07,20.0
0.8414124631872731,4.07,20.0
0.05261957971123932,4.07,20.0
0.7875712183053459,4.07,20.0
0.10008058240566337,4.07,20.0
0.10807225226832218,4.07,20.0
0.1464399284439042,4.07,20.0
0.7203432517349775,4.07,20.0
0.7196834305037978,4.07,20.0
0.712207943288452,4.07,20.0
0.19716225547804447,4.07,20.0
0.674786138867293,4.07,20.0
0.6612968109796344,4.07,20.0
0.6499534583013864,4.07,20.0
0.6257805895779853,4.07,20.0
0.6111725648840851,4.07,20.0
0.30818906585032585,4.07,20.0
0.5562615282475006,4.07,20.0
0.5328496618193794,4.07,20.0
0.0,4.08,20.0
0.8797799503408106,4.08,20.0
0.8758494728402518,4.08,20.0
0.04236701669663273,4.08,20.0
0.7984411473053292,4.08,20.0
0.10957287264185622,4.08,20.0
0.12830405665899952,4.08,20.0
0.15461204511551296,4.08,20.0
0.15658041551141422,4.08,20.0
0.7355237180863308,4.08,20.0
0.7288443725297251,4.08,20.0
0.7071195327850506,4.08,20.0
0.6845769464527348,4.08,20.0
0.6702717071230798,4.08,20.0
0.6609250159781555,4.08,20.0
0.6393439029883031,4.08,20.0
0.6336351812396405,4.08,20.0
0.3359458588741054,4.08,20.0
0.5678154475222612,4.08,20.0
0.541877902195286,4.08,20.0
0.0,4.09,20.0
0.9093301709329238,4.09,20.0
0.031142924056553334,4.09,20.0
0.8886769506582963,4.09,20.0
0.11150971318811159,4.09,20.0
0.8089228115951692,4.09,20.0
0.11867350872695337,4.09,20.0
0.14834416138792395,4.09,20.0
0.7639093501295633,4.09,20.0
0.16633084103550472,4.09,20.0
0.7503267072810808,4.09,20.0
0.7376128470676853,4.09,20.0
0.6939768331260804,4.09,20.0
0.6788536793766643,4.09,20.0
0.655740304021451,4.09,20.0
0.6525256598907188,4.09,20.0
0.609799375069051,4.09,20.0
0.5789827905341987,4.09,20.0
0.3633581371500753,4.09,20.0
0.5505133494757761,4.09,20.0
0.9409491132012315,4.1,20.0
0.0,4.1,20.0
0.017556534553963665,4.1,20.0
0.8967648162449957,4.1,20.0
0.06842831798883886,4.1,20.0
0.8198923536421548,4.1,20.0
0.8185992295407325,4.1,20.0
0.12696550882383473,4.1,20.0
0.16780061099638854,4.1,20.0
0.764335239292373,4.1,20.0
0.1752742232925648,4.1,20.0
0.745571872107606,4.1,20.0
0.7025688171196107,4.1,20.0
0.6866257455183585,4.1,20.0
0.6770709693194344,4.1,20.0
0.6649088794266316,4.1,20.0
0.5893465757400828,4.1,20.0
0.5584577882633279,4.1,20.0
0.5583390215082373,4.1,20.0
0.3900089249008366,4.1,20.0
0.9719133570244661,4.11,20.0
0.0,4.11,20.0
0.005106473819249391,4.11,20.0
0.033419602807130244,4.11,20.0
0.9072427028081522,4.11,20.0
0.8782293444074893,4.11,20.0
0.8306695567519635,4.11,20.0
0.1376480285859747,4.11,20.0
0.7807484712549988,4.11,20.0
0.18660971787299951,4.11,20.0
0.18992039285917472,4.11,20.0
0.7559206034365068,4.11,20.0
0.7135520540415972,4.11,20.0
0.7008263504074399,4.11,20.0
0.6967870616047565,4.11,20.0
0.6796927179119779,4.11,20.0
0.6021059588098898,4.11,20.0
0.5685540742064377,4.11,20.0
0.41909738332360474,4.11,20.0
0.5101291030401623,4.11,20.0
0.0,4.12,20.0
0.9757558589251567,4.12,20.0
0.02258049012590857,4.12,20.0
0.030548008376222846,4.12,20.0
0.9452204928920713,4.12,20.0
0.9266660195260003,4.12,20.0
0.8516892024455437,4.12,20.0
0.15727647718359983,4.12,20.0
0.8061218139459525,4.12,20.0
0.2068927339483157,4.12,20.0
0.7752144502458966,4.12,20.0
0.2213279113185161,4.12,20.0
0.733561874252406,4.12,20.0
0.7334819530588181,4.12,20.0
0.7158930368763202,4.12,20.0
0.703432585297339,4.12,20.0
0.6238163490318135,4.12,20.0
0.5877139167839196,4.12,20.0
0.4571789271064428,4.12,20.0
0.471391436981216,4.12,20.0
0.99181443387271,4.13,20.0
0.9858567733338293,4.13,20.0
0.0,4.13,20.0
0.04494588366052227,4.13,20.0
0.9227120759925036,4.13,20.0
0.9187971307644409,4.13,20.0
0.849335476438356,4.13,20.0
0.1535281642649487,4.13,20.0
0.8081325787892892,4.13,20.0
0.2038005812554577,4.13,20.0
0.7711307220514708,4.13,20.0
0.2297905355578908,4.13,20.0
0.74295486852216,4.13,20.0
0.7300358238727926,4.13,20.0
0.7116209805028558,4.13,20.0
0.7038057921708224,4.13,20.0
0.6221550563098094,4.13,20.0
0.5834958586221344,4.13,20.0
0.4099388781155287,4.13,20.0
0.47193087143536633,4.13,20.0
0.9457231229211716,4.14,20.0
0.9358673109277055,4.14,20.0
0.0,4.14,20.0
0.8839169842806682,4.14,20.0
0.026854555222639798,4.14,20.0
0.8247113301226492,4.14,20.0
0.8121444908214687,4.14,20.0
0.11493920188802581,4.14,20.0
0.7753168794396819,4.14,20.0
0.16586937184395523,4.14,20.0
0.732205530949717,4.14,20.0
0.717541463146741,4.14,20.0
0.20395456239953136,4.14,20.0
0.6917497785317317,4.14,20.0
0.6725070046674282,4.14,20.0
0.6693484513572994,4.14,20.0
0.3143184606184287,4.14,20.0
0.5856581928051141,4.14,20.0
0.5444360118561585,4.14,20.0
0.45188933354719657,4.14,20.0
0.8905082063943788,4.15,20.0
0.869217048820555,4.15,20.0
0.8366207584761509,4.15,20.0
0.0,4.15,20.0
0.000400494581904387,4.15,20.0
0.7664562596850713,4.15,20.0
0.06784960411894653,4.15,20.0
0.7340147315517234,4.15,20.0
0.7207741488230449,4.15,20.0
0.11943911976495314,4.15,20.0
0.6847788910555415,4.15,20.0
0.6836616900984944,4.15,20.0
0.6449638310877206,4.15,20.0
0.17028625298859246,4.15,20.0
0.6264005776800201,4.15,20.0
0.6248911235162328,4.15,20.0
0.2108752399961791,4.15,20.0
0.5406657726770991,4.15,20.0
0.4968743906387145,4.15,20.0
0.42339433251126285,4.15,20.0
0.862943843095969,4.16,20.0
0.8305008121993632,4.16,20.0
0.8171116260516942,4.16,20.0
0.0,4.16,20.0
0.7485590105622036,4.16,20.0
0.02884352071915136,4.16,20.0
0.04854759842970108,4.16,20.0
0.7205143642398137,4.16,20.0
0.6776037948559124,4.16,20.0
0.10079805250186419,4.16,20.0
0.6651390298433386,4.16,20.0
0.6436657638784667,4.16,20.0
0.13589675853786579,4.16,20.0
0.6259662090158465,4.16,20.0
0.6112503994176898,4.16,20.0
0.1652066516599876,4.16,20.0
0.6050615644359493,4.16,20.0
0.5234660235328201,4.16,20.0
0.4770992224348868,4.16,20.0
0.4227341006928307,4.16,20.0
0.8366457016083453,4.17,20.0
0.7988615241925978,4.17,20.0
0.7932923769116693,4.17,20.0
0.0,4.17,20.0
0.7319246807601055,4.17,20.0
0.7082877164109189,4.17,20.0
0.03050512202547545,4.17,20.0
0.05861171279823085,4.17,20.0
0.6728397327366762,4.17,20.0
0.062853884669482,4.17,20.0
0.08341810730055871,4.17,20.0
0.6467578844714383,4.17,20.0
0.6082288495433684,4.17,20.0
0.5973698546369879,4.17,20.0
0.5864902645247412,4.17,20.0
0.16231075112068166,4.17,20.0
0.5670063258510867,4.17,20.0
0.5075308827588573,4.17,20.0
0.45858244436489837,4.17,20.0
0.4233805800845602,4.17,20.0
0.8199476097893337,4.18,20.0
0.7901507340814323,4.18,20.0
0.7659069007090733,4.18,20.0
0.7248335514584705,4.18,20.0
0.0,4.18,20.0
0.008064765028203025,4.18,20.0
0.7056150708194718,4.18,20.0
0.02200245606655543,4.18,20.0
0.6776498029419475,4.18,20.0
0.07557956530276849,4.18,20.0
0.6379157361565666,4.18,20.0
0.09796419703875459,4.18,20.0
0.600032033814182,4.18,20.0
0.5930392252549805,4.18,20.0
0.5774575051284778,4.18,20.0
0.16997000256663436,4.18,20.0
0.5011406316040061,4.18,20.0
0.4991600672802503,4.18,20.0
0.44960433770184205,4.18,20.0
0.4336140563458879,4.18,20.0
0.8655336885525322,4.19,20.0
0.843641815286065,4.19,20.0
0.0,4.19,20.0
0.8010542685661486,4.19,20.0
0.7799481824398942,4.19,20.0
0.7651589888772798,4.19,20.0
0.07570216017195419,4.19,20.0
0.7446965833855301,4.19,20.0
0.07671217529647628,4.19,20.0
0.6912751443935956,4.19,20.0
0.12994498621210276,4.19,20.0
0.6540383214978577,4.19,20.0
0.650921071835268,4.19,20.0
0.6306258454763349,4.19,20.0
0.19953310500080854,4.19,20.0
0.2408821499648121,4.19,20.0
0.5569578299382762,4.19,20.0
0.5060970936363511,4.19,20.0
0.5028274618229678,4.19,20.0
0.49285822413764746,4.19,20.0
0.0,4.2,20.0
0.9105794085661775,4.2,20.0
