cross_n,Δnn,Δ,K,ϵ_1,ϵ_2,N
4.0,0.14629454869523784,0.0,1.0,9.0,9.03,200.0
4.0,0.4879325616005872,0.0,1.0,9.0,9.1,200.0
4.0,0.4837410651563516,0.0,1.0,9.03,8.96,200.0
4.0,0.1465392209078118,0.0,1.0,9.03,9.03,200.0
4.0,0.1946513519676074,0.0,1.0,9.03,9.1,200.0
4.0,0.43795554944813375,0.0,1.0,9.06,9.03,200.0
4.0,0.09983685137899911,0.0,1.0,9.06,9.1,200.0
4.0,0.2423501286472174,0.0,1.0,9.06,9.17,200.0
4.0,0.3928901986182467,0.0,1.0,9.09,9.1,200.0
4.0,0.05410069417458274,0.0,1.0,9.09,9.17,200.0
4.0,0.2893270758838753,0.0,1.0,9.09,9.24,200.0
4.0,0.34855935621862955,0.0,1.0,9.12,9.17,200.0
4.0,0.012087989212410832,0.0,1.0,9.12,9.24,200.0
4.0,0.3355481052001039,0.0,1.0,9.12,9.31,200.0
4.0,0.30497693321800057,0.0,1.0,9.15,9.24,200.0
4.0,0.03765116165357796,0.0,1.0,9.15,9.31,200.0
4.0,0.38099039683702074,0.0,1.0,9.15,9.38,200.0
4.0,0.26215648186845897,0.0,1.0,9.18,9.31,200.0
4.0,0.08082618946540521,0.0,1.0,9.18,9.38,200.0
4.0,0.4256363209156717,0.0,1.0,9.18,9.45,200.0
4.0,0.22011132804270517,0.0,1.0,9.21,9.38,200.0
4.0,0.12362371391445492,0.0,1.0,9.21,9.45,200.0
4.0,0.4694710209003574,0.0,1.0,9.21,9.52,200.0
4.0,0.17885485213540164,0.0,1.0,9.24,9.45,200.0
4.0,0.16570500135379973,0.0,1.0,9.24,9.52,200.0
4.0,0.48096865180029624,0.0,1.0,9.27,9.45,200.0
4.0,0.13840120947914158,0.0,1.0,9.27,9.52,200.0
4.0,0.2070016186405894,0.0,1.0,9.27,9.59,200.0
4.0,0.4421974347377926,0.0,1.0,9.3,9.52,200.0
4.0,0.09876768000751923,0.0,1.0,9.3,9.59,200.0
4.0,0.24748473370549107,0.0,1.0,9.3,9.66,200.0
4.0,0.4042251617165249,0.0,1.0,9.33,9.59,200.0
4.0,0.05998581737644315,0.0,1.0,9.33,9.66,200.0
4.0,0.28713643387763454,0.0,1.0,9.33,9.73,200.0
4.0,0.3670631067053165,0.0,1.0,9.36,9.66,200.0
4.0,0.022224733962630694,0.0,1.0,9.36,9.73,200.0
4.0,0.32594298291817836,0.0,1.0,9.36,9.8,200.0
4.0,0.3307221513790495,0.0,1.0,9.39,9.73,200.0
4.0,0.015879760065914184,0.0,1.0,9.39,9.8,200.0
4.0,0.36389264793034215,0.0,1.0,9.39,9.87,200.0
4.0,0.29521280201544187,0.0,1.0,9.42,9.8,200.0
4.0,0.051810829379974166,0.0,1.0,9.42,9.87,200.0
4.0,0.40097484456676113,0.0,1.0,9.42,9.94,200.0
4.0,0.2605452068415275,0.0,1.0,9.45,9.87,200.0
4.0,0.08719743087063847,0.0,1.0,9.45,9.94,200.0
4.0,0.22672917486784172,0.0,1.0,9.48,9.94,200.0
-1.0,0.0,0.0,1.0,0.0,0.0,200.0
-1.0,0.15326188647871064,0.0,1.0,0.03,0.15326188647871064,200.0
-1.0,0.24328807982293602,0.0,1.0,0.06,0.24328807982293602,200.0
-1.0,0.3187975707547833,0.0,1.0,0.09,0.3187975707547833,200.0
-1.0,0.3861957538422519,0.0,1.0,0.12,0.3861957538422519,200.0
-1.0,0.4481404746557165,0.0,1.0,0.15,0.4481404746557165,200.0
-1.0,0.5060595991810496,0.0,1.0,0.18,0.5060595991810496,200.0
-1.0,0.5608320963204382,0.0,1.0,0.21,0.5608320963204382,200.0
-1.0,0.6130475459148425,0.0,1.0,0.24,0.6130475459148425,200.0
-1.0,0.6631256697552697,0.0,1.0,0.27,0.6631256697552697,200.0
-1.0,0.7113786608980126,0.0,1.0,0.3,0.7113786608980126,200.0
-1.0,0.7580466922409584,0.0,1.0,0.33,0.7580466922409584,200.0
-1.0,0.8033195400986034,0.0,1.0,0.36,0.8033195400986034,200.0
-1.0,0.8473504578604057,0.0,1.0,0.39,0.8473504578604057,200.0
-1.0,0.8902654596765942,0.0,1.0,0.42,0.8902654596765942,200.0
-1.0,0.9321697517861577,0.0,1.0,0.45,0.9321697517861577,200.0
-1.0,0.9731523192917441,0.0,1.0,0.48,0.9731523192917441,200.0
-1.0,1.0132892794021435,0.0,1.0,0.51,1.0132892794021435,200.0
-1.0,1.0526463857566317,0.0,1.0,0.54,1.0526463857566317,200.0
-1.0,1.091280933846754,0.0,1.0,0.57,1.091280933846754,200.0
-1.0,1.129243234657234,0.0,1.0,0.6,1.129243234657234,200.0
-1.0,1.166577771004431,0.0,1.0,0.63,1.166577771004431,200.0
-1.0,1.2033241167043114,0.0,1.0,0.66,1.2033241167043114,200.0
-1.0,1.2395176757509,0.0,1.0,0.69,1.2395176757509,200.0
-1.0,1.2751902830191333,0.0,1.0,0.72,1.2751902830191333,200.0
-1.0,1.3103706971044482,0.0,1.0,0.75,1.3103706971044482,200.0
-1.0,1.3450850081933436,0.0,1.0,0.78,1.3450850081933436,200.0
-1.0,1.3793569783083957,0.0,1.0,0.81,1.3793569783083957,200.0
-1.0,1.4132083272215783,0.0,1.0,0.84,1.4132083272215783,200.0
-1.0,1.4466589743362228,0.0,1.0,0.87,1.4466589743362228,200.0
-1.0,1.479727244598282,0.0,1.0,0.9,1.479727244598282,200.0
-1.0,1.5124300448031394,0.0,1.0,0.93,1.5124300448031394,200.0
-1.0,1.5447830153690076,0.0,1.0,0.96,1.5447830153690076,200.0
-1.0,1.576800661648423,0.0,1.0,0.99,1.576800661648423,200.0
-1.0,1.6084964680710614,0.0,1.0,1.02,1.6084964680710614,200.0
-1.0,1.639882997800068,0.0,1.0,1.05,1.639882997800068,200.0
-1.0,1.6709719801006004,0.0,1.0,1.08,1.6709719801006004,200.0
-1.0,1.7017743872339268,0.0,1.0,1.11,1.7017743872339268,200.0
-1.0,1.7323005023811762,0.0,1.0,1.14,1.7323005023811762,200.0
-1.0,1.762559979851054,0.0,1.0,1.17,1.762559979851054,200.0
-1.0,1.7925618986228657,0.0,1.0,1.2,1.7925618986228657,200.0
-1.0,1.822314810110305,0.0,1.0,1.23,1.822314810110305,200.0
-1.0,1.851826780895151,0.0,1.0,1.26,1.851826780895151,200.0
-1.0,1.8811054310674271,0.0,1.0,1.29,1.8811054310674271,200.0
-1.0,1.9101579687151284,0.0,1.0,1.32,1.9101579687151284,200.0
-1.0,1.9389912210286953,0.0,1.0,1.35,1.9389912210286953,200.0
-1.0,1.9676116624201563,0.0,1.0,1.38,1.9676116624201563,200.0
-1.0,1.9960254400019632,0.0,1.0,1.41,1.9960254400019632,200.0
-1.0,2.024238396724198,0.0,1.0,1.44,2.024238396724198,200.0
-1.0,2.0522560924295328,0.0,1.0,1.47,2.0522560924295328,200.0
-1.0,2.080083823051904,0.0,1.0,1.5,2.080083823051904,200.0
-1.0,2.1077266381563198,0.0,1.0,1.53,2.1077266381563198,200.0
-1.0,2.135189356992768,0.0,1.0,1.56,2.135189356992768,200.0
-1.0,2.162476583216198,0.0,1.0,1.59,2.162476583216198,200.0
-1.0,2.1895927184064243,0.0,1.0,1.62,2.1895927184064243,200.0
-1.0,2.2165419745061516,0.0,1.0,1.65,2.2165419745061516,200.0
-1.0,2.2433283852817527,0.0,1.0,1.68,2.2433283852817527,200.0
-1.0,2.269955816899608,0.0,1.0,1.71,2.269955816899608,200.0
-1.0,2.2964279777005565,0.0,1.0,1.74,2.2964279777005565,200.0
-1.0,2.322748427245999,0.0,1.0,1.77,2.322748427245999,200.0
-1.0,2.348920584701318,0.0,1.0,1.8,2.348920584701318,200.0
-1.0,2.3749477366153857,0.0,1.0,1.83,2.3749477366153857,200.0
-1.0,2.4008330441488144,0.0,1.0,1.86,2.4008330441488144,200.0
-1.0,2.426579549798265,0.0,1.0,1.89,2.426579549798265,200.0
-1.0,2.45219018365937,0.0,1.0,1.92,2.45219018365937,200.0
-1.0,2.47766776926662,0.0,1.0,1.95,2.47766776926662,200.0
-1.0,2.5030150290448594,0.0,1.0,1.98,2.5030150290448594,200.0
-1.0,2.5282345894036875,0.0,1.0,2.01,2.5282345894036875,200.0
-1.0,2.553328985503136,0.0,1.0,2.04,2.553328985503136,200.0
-1.0,2.5783006657163425,0.0,1.0,2.07,2.5783006657163425,200.0
-1.0,2.6031519958125924,0.0,1.0,2.1,2.6031519958125924,200.0
-1.0,2.6278852628819824,0.0,1.0,2.13,2.6278852628819824,200.0
-1.0,2.652502679021078,0.0,1.0,2.16,2.652502679021078,200.0
-1.0,2.6770063847972283,0.0,1.0,2.19,2.6770063847972283,200.0
-1.0,2.7013984525076733,0.0,1.0,2.22,2.7013984525076733,200.0
-1.0,2.7256808892482094,0.0,1.0,2.25,2.7256808892482094,200.0
-1.0,2.7498556398049194,0.0,1.0,2.28,2.7498556398049194,200.0
-1.0,2.773924589381365,0.0,1.0,2.31,2.773924589381365,200.0
-1.0,2.7978895661726115,0.0,1.0,2.34,2.7978895661726115,200.0
-1.0,2.821752343796538,0.0,1.0,2.37,2.821752343796538,200.0
-1.0,2.84551464359205,0.0,1.0,2.4,2.84551464359205,200.0
-1.0,2.86917813679305,0.0,1.0,2.43,2.86917813679305,200.0
-1.0,2.892744446586328,0.0,1.0,2.46,2.892744446586328,200.0
-1.0,2.916215150060914,0.0,1.0,2.49,2.916215150060914,200.0
-1.0,2.9395917800558466,0.0,1.0,2.52,2.9395917800558466,200.0
-1.0,2.9628758269128004,0.0,1.0,2.55,2.9628758269128004,200.0
-1.0,2.986068740139527,0.0,1.0,2.58,2.986068740139527,200.0
-1.0,3.0091719299896367,0.0,1.0,2.61,3.0091719299896367,200.0
-1.0,3.0321867689638338,0.0,1.0,2.64,3.0321867689638338,200.0
-1.0,3.055114593237358,0.0,1.0,2.67,3.055114593237358,200.0
-1.0,3.0779567040180544,0.0,1.0,2.7,3.0779567040180544,200.0
-1.0,3.100714368839162,0.0,1.0,2.73,3.100714368839162,200.0
-1.0,3.1233888227906537,0.0,1.0,2.76,3.1233888227906537,200.0
-1.0,3.1459812696926766,0.0,1.0,2.79,3.1459812696926766,200.0
-1.0,3.168492883214405,0.0,1.0,2.82,3.168492883214405,200.0
-1.0,3.1909248079414096,0.0,1.0,2.85,3.1909248079414096,200.0
-1.0,3.2132781603944136,0.0,1.0,2.88,3.2132781603944136,200.0
-1.0,3.235554030002143,0.0,1.0,2.91,3.235554030002143,200.0
-1.0,3.2577534800307864,0.0,1.0,2.94,3.2577534800307864,200.0
-1.0,3.279877548472424,0.0,1.0,2.97,3.279877548472424,200.0
-1.0,3.3019272488946263,0.0,1.0,3.0,3.3019272488946263,200.0
-1.0,3.3239035712533065,0.0,1.0,3.03,3.3239035712533065,200.0
-1.0,3.3458074826707382,0.0,1.0,3.06,3.3458074826707382,200.0
-1.0,3.367639928180584,0.0,1.0,3.09,3.367639928180584,200.0
-1.0,3.389401831441623,0.0,1.0,3.12,3.389401831441623,200.0
-1.0,3.4110940954217823,0.0,1.0,3.15,3.4110940954217823,200.0
-1.0,3.43271760305399,0.0,1.0,3.18,3.43271760305399,200.0
-1.0,3.454273217865247,0.0,1.0,3.21,3.454273217865247,200.0
-1.0,3.4757617845802673,0.0,1.0,3.24,3.4757617845802673,200.0
-1.0,3.4971841297009307,0.0,1.0,3.27,3.4971841297009307,200.0
-1.0,3.5185410620627353,0.0,1.0,3.3,3.5185410620627353,200.0
-1.0,3.539833373369358,0.0,1.0,3.33,3.539833373369358,200.0
-1.0,3.5610618387063764,0.0,1.0,3.36,3.5610618387063764,200.0
-1.0,3.5822272170351486,0.0,1.0,3.39,3.5822272170351486,200.0
-1.0,3.6033302516677708,0.0,1.0,3.42,3.6033302516677708,200.0
-1.0,3.6243716707240154,0.0,1.0,3.45,3.6243716707240154,200.0
-1.0,3.6453521875710684,0.0,1.0,3.48,3.6453521875710684,200.0
-1.0,3.6662725012468673,0.0,1.0,3.51,3.6662725012468673,200.0
-1.0,3.6871332968677795,0.0,1.0,3.54,3.6871332968677795,200.0
-1.0,3.7079352460213255,0.0,1.0,3.57,3.7079352460213255,200.0
-1.0,3.7286790071446303,0.0,1.0,3.6,3.7286790071446303,200.0
-1.0,3.7493652258892167,0.0,1.0,3.63,3.7493652258892167,200.0
-1.0,3.7699945354727573,0.0,1.0,3.66,3.7699945354727573,200.0
-1.0,3.7905675570183477,0.0,1.0,3.69,3.7905675570183477,200.0
-1.0,3.8110848998818425,0.0,1.0,3.72,3.8110848998818425,200.0
-1.0,3.8315471619677655,0.0,1.0,3.75,3.8315471619677655,200.0
-1.0,3.8519549300342857,0.0,1.0,3.78,3.8519549300342857,200.0
-1.0,3.8723087799877165,0.0,1.0,3.81,3.8723087799877165,200.0
-1.0,3.892609277166976,0.0,1.0,3.84,3.892609277166976,200.0
-1.0,3.912856976618434,0.0,1.0,3.87,3.912856976618434,200.0
-1.0,3.9330524233615347,0.0,1.0,3.9,3.9330524233615347,200.0
-1.0,3.95319615264558,0.0,1.0,3.93,3.95319615264558,200.0
-1.0,3.9732886901980233,0.0,1.0,3.96,3.9732886901980233,200.0
-1.0,3.993330552464627,0.0,1.0,3.99,3.993330552464627,200.0
-1.0,4.013322246841803,0.0,1.0,4.02,4.013322246841803,200.0
-1.0,4.033264271901448,0.0,1.0,4.05,4.033264271901448,200.0
-1.0,4.053157117608573,0.0,1.0,4.08,4.053157117608573,200.0
-1.0,4.073001265532006,0.0,1.0,4.11,4.073001265532006,200.0
-1.0,4.092797189048431,0.0,1.0,4.14,4.092797189048431,200.0
-1.0,4.112545353540042,0.0,1.0,4.17,4.112545353540042,200.0
-1.0,4.132246216586027,0.0,1.0,4.2,4.132246216586027,200.0
-1.0,4.151900228148143,0.0,1.0,4.23,4.151900228148143,200.0
-1.0,4.171507830750587,0.0,1.0,4.26,4.171507830750587,200.0
-1.0,4.19106945965439,0.0,1.0,4.29,4.19106945965439,200.0
-1.0,4.210585543026527,0.0,1.0,4.32,4.210585543026527,200.0
-1.0,4.230056502103946,0.0,1.0,4.35,4.230056502103946,200.0
-1.0,4.249482751352707,0.0,1.0,4.38,4.249482751352707,200.0
-1.0,4.268864698622384,0.0,1.0,4.41,4.268864698622384,200.0
-1.0,4.288202745295947,0.0,1.0,4.44,4.288202745295947,200.0
-1.0,4.307497286435235,0.0,1.0,4.47,4.307497286435235,200.0
-1.0,4.3267487109222245,0.0,1.0,4.5,4.3267487109222245,200.0
-1.0,4.345957401596201,0.0,1.0,4.53,4.345957401596201,200.0
-1.0,4.365123735387015,0.0,1.0,4.56,4.365123735387015,200.0
-1.0,4.384248083444534,0.0,1.0,4.59,4.384248083444534,200.0
-1.0,4.403330811264435,0.0,1.0,4.62,4.403330811264435,200.0
-1.0,4.4223722788104585,0.0,1.0,4.65,4.4223722788104585,200.0
-1.0,4.441372840633253,0.0,1.0,4.68,4.441372840633253,200.0
-1.0,4.460332845985917,0.0,1.0,4.71,4.460332845985917,200.0
-1.0,4.479252638936357,0.0,1.0,4.74,4.479252638936357,200.0
-1.0,4.498132558476567,0.0,1.0,4.77,4.498132558476567,200.0
-1.0,4.516972938628936,0.0,1.0,4.8,4.516972938628936,200.0
-1.0,4.535774108549671,0.0,1.0,4.83,4.535774108549671,200.0
-1.0,4.554536392629446,0.0,1.0,4.86,4.554536392629446,200.0
-1.0,4.573260110591362,0.0,1.0,4.89,4.573260110591362,200.0
-1.0,4.591945577586303,0.0,1.0,4.92,4.591945577586303,200.0
-1.0,4.610593104285773,0.0,1.0,4.95,4.610593104285773,200.0
-1.0,4.629202996972295,0.0,1.0,4.98,4.629202996972295,200.0
-1.0,4.647775557627469,0.0,1.0,5.01,4.647775557627469,200.0
-1.0,4.666311084017723,0.0,1.0,5.04,4.666311084017723,200.0
-1.0,4.6848098697778715,0.0,1.0,5.07,4.6848098697778715,200.0
-1.0,4.703272204492528,0.0,1.0,5.1,4.703272204492528,200.0
-1.0,4.721698373775444,0.0,1.0,5.13,4.721698373775444,200.0
-1.0,4.740088659346841,0.0,1.0,5.16,4.740088659346841,200.0
-1.0,4.758443339108793,0.0,1.0,5.19,4.758443339108793,200.0
-1.0,4.776762687218726,0.0,1.0,5.22,4.776762687218726,200.0
-1.0,4.795046974161089,0.0,1.0,5.25,4.795046974161089,200.0
-1.0,4.8132964668172455,0.0,1.0,5.28,4.8132964668172455,200.0
-1.0,4.831511428533655,0.0,1.0,5.31,4.831511428533655,200.0
-1.0,4.84969211918838,0.0,1.0,5.34,4.84969211918838,200.0
-1.0,4.86783879525598,0.0,1.0,5.37,4.86783879525598,200.0
-1.0,4.885951709870832,0.0,1.0,5.4,4.885951709870832,200.0
-1.0,4.9040311128889265,0.0,1.0,5.43,4.9040311128889265,200.0
-1.0,4.922077250948197,0.0,1.0,5.46,4.922077250948197,200.0
-1.0,4.940090367527398,0.0,1.0,5.49,4.940090367527398,200.0
-1.0,4.9580707030035995,0.0,1.0,5.52,4.9580707030035995,200.0
-1.0,4.976018494708332,0.0,1.0,5.55,4.976018494708332,200.0
-1.0,4.993933976982406,0.0,1.0,5.58,4.993933976982406,200.0
-1.0,5.011817381229466,0.0,1.0,5.61,5.011817381229466,200.0
-1.0,5.029668935968299,0.0,1.0,5.64,5.029668935968299,200.0
-1.0,5.047488866883944,0.0,1.0,5.67,5.047488866883944,200.0
-1.0,5.065277396877618,0.0,1.0,5.7,5.065277396877618,200.0
-1.0,5.083034746115524,0.0,1.0,5.73,5.083034746115524,200.0
-1.0,5.100761132076532,0.0,1.0,5.76,5.100761132076532,200.0
-1.0,5.118456769598803,0.0,1.0,5.79,5.118456769598803,200.0
-1.0,5.136121870925349,0.0,1.0,5.82,5.136121870925349,200.0
-1.0,5.153756645748594,0.0,1.0,5.85,5.153756645748594,200.0
-1.0,5.171361301253933,0.0,1.0,5.88,5.171361301253933,200.0
-1.0,5.188936042162335,0.0,1.0,5.91,5.188936042162335,200.0
-1.0,5.206481070772004,0.0,1.0,5.94,5.206481070772004,200.0
-1.0,5.223996586999138,0.0,1.0,5.97,5.223996586999138,200.0
-1.0,5.241482788417793,0.0,1.0,6.0,5.241482788417793,200.0
-1.0,5.258939870298883,0.0,1.0,6.03,5.258939870298883,200.0
-1.0,5.276368025648353,0.0,1.0,6.06,5.276368025648353,200.0
-1.0,5.293767445244515,0.0,1.0,6.09,5.293767445244515,200.0
-1.0,5.311138317674603,0.0,1.0,6.12,5.311138317674603,200.0
-1.0,5.328480829370543,0.0,1.0,6.15,5.328480829370543,200.0
-1.0,5.345795164643971,0.0,1.0,6.18,5.345795164643971,200.0
-1.0,5.363081505720519,0.0,1.0,6.21,5.363081505720519,200.0
-1.0,5.380340032773374,0.0,1.0,6.24,5.380340032773374,200.0
-1.0,5.3975709239561445,0.0,1.0,6.27,5.3975709239561445,200.0
-1.0,5.414774355435052,0.0,1.0,6.3,5.414774355435052,200.0
-1.0,5.431950501420439,0.0,1.0,6.33,5.431950501420439,200.0
-1.0,5.44909953419766,0.0,1.0,6.36,5.44909953419766,200.0
-1.0,5.466221624157312,0.0,1.0,6.39,5.466221624157312,200.0
-1.0,5.48331693982487,0.0,1.0,6.42,5.48331693982487,200.0
-1.0,5.500385647889716,0.0,1.0,6.45,5.500385647889716,200.0
-1.0,5.517427913233583,0.0,1.0,6.48,5.517427913233583,200.0
-1.0,5.5344438989584255,0.0,1.0,6.51,5.5344438989584255,200.0
-1.0,5.551433766413749,0.0,1.0,6.54,5.551433766413749,200.0
-1.0,5.568397675223375,0.0,1.0,6.57,5.568397675223375,200.0
-1.0,5.585335783311692,0.0,1.0,6.6,5.585335783311692,200.0
-1.0,5.602248246929384,0.0,1.0,6.63,5.602248246929384,200.0
-1.0,5.6191352206786584,0.0,1.0,6.66,5.6191352206786584,200.0
-1.0,5.635996857537978,0.0,1.0,6.69,5.635996857537978,200.0
-1.0,5.652833308886312,0.0,1.0,6.72,5.652833308886312,200.0
-1.0,5.669644724526929,0.0,1.0,6.75,5.669644724526929,200.0
-1.0,5.686431252710711,0.0,1.0,6.78,5.686431252710711,200.0
-1.0,5.703193040159043,0.0,1.0,6.81,5.703193040159043,200.0
-1.0,5.719930232086257,0.0,1.0,6.84,5.719930232086257,200.0
-1.0,5.736642972221639,0.0,1.0,6.87,5.736642972221639,200.0
-1.0,5.7533314028310425,0.0,1.0,6.9,5.7533314028310425,200.0
-1.0,5.769995664738073,0.0,1.0,6.93,5.769995664738073,200.0
-1.0,5.786635897344891,0.0,1.0,6.96,5.786635897344891,200.0
-1.0,5.803252238652616,0.0,1.0,6.99,5.803252238652616,200.0
-1.0,5.8198448252813595,0.0,1.0,7.02,5.8198448252813595,200.0
-1.0,5.836413792489881,0.0,1.0,7.05,5.836413792489881,200.0
-1.0,5.852959274194888,0.0,1.0,7.08,5.852959274194888,200.0
-1.0,5.869481402989973,0.0,1.0,7.11,5.869481402989973,200.0
-1.0,5.885980310164216,0.0,1.0,7.14,5.885980310164216,200.0
-1.0,5.9024561257204375,0.0,1.0,7.17,5.9024561257204375,200.0
-1.0,5.9189089783931275,0.0,1.0,7.2,5.9189089783931275,200.0
-1.0,5.93533899566605,0.0,1.0,7.23,5.93533899566605,200.0
-1.0,5.951746303789529,0.0,1.0,7.26,5.951746303789529,200.0
-1.0,5.968131027797426,0.0,1.0,7.29,5.968131027797426,200.0
-1.0,5.984493291523819,0.0,1.0,7.32,5.984493291523819,200.0
-1.0,6.000833217619376,0.0,1.0,7.35,6.000833217619376,200.0
-1.0,6.017150927567453,0.0,1.0,7.38,6.017150927567453,200.0
-1.0,6.033446541699892,0.0,1.0,7.41,6.033446541699892,200.0
-1.0,6.049720179212557,0.0,1.0,7.44,6.049720179212557,200.0
-1.0,6.0659719581805875,0.0,1.0,7.47,6.0659719581805875,200.0
-1.0,6.082201995573399,0.0,1.0,7.5,6.082201995573399,200.0
-1.0,6.098410407269409,0.0,1.0,7.53,6.098410407269409,200.0
-1.0,6.114597308070517,0.0,1.0,7.56,6.114597308070517,200.0
-1.0,6.130762811716341,0.0,1.0,7.59,6.130762811716341,200.0
-1.0,6.146907030898197,0.0,1.0,7.62,6.146907030898197,200.0
-1.0,6.1630300772728495,0.0,1.0,7.65,6.1630300772728495,200.0
-1.0,6.17913206147603,0.0,1.0,7.68,6.17913206147603,200.0
-1.0,6.1952130931357186,0.0,1.0,7.71,6.1952130931357186,200.0
-1.0,6.21127328088521,0.0,1.0,7.74,6.21127328088521,200.0
-1.0,6.2273127323759505,0.0,1.0,7.77,6.2273127323759505,200.0
-1.0,6.243331554290176,0.0,1.0,7.8,6.243331554290176,200.0
-1.0,6.2593298523533205,0.0,1.0,7.83,6.2593298523533205,200.0
-1.0,6.275307731346232,0.0,1.0,7.86,6.275307731346232,200.0
-1.0,6.291265295117186,0.0,1.0,7.89,6.291265295117186,200.0
-1.0,6.307202646593692,0.0,1.0,7.92,6.307202646593692,200.0
-1.0,6.323119887794113,0.0,1.0,7.95,6.323119887794113,200.0
-1.0,6.3390171198391,0.0,1.0,7.98,6.3390171198391,200.0
-1.0,6.354894442962826,0.0,1.0,8.01,6.354894442962826,200.0
-1.0,6.370751956524055,0.0,1.0,8.04,6.370751956524055,200.0
-1.0,6.386589759017016,0.0,1.0,8.07,6.386589759017016,200.0
-1.0,6.4024079480821126,0.0,1.0,8.1,6.4024079480821126,200.0
-1.0,6.418206620516459,0.0,1.0,8.13,6.418206620516459,200.0
-1.0,6.433985872284245,0.0,1.0,8.16,6.433985872284245,200.0
-1.0,6.449745798526935,0.0,1.0,8.19,6.449745798526935,200.0
-1.0,6.465486493573314,0.0,1.0,8.22,6.465486493573314,200.0
-1.0,6.481208050949358,0.0,1.0,8.25,6.481208050949358,200.0
-1.0,6.496910563387969,0.0,1.0,8.28,6.496910563387969,200.0
-1.0,6.512594122838544,0.0,1.0,8.31,6.512594122838544,200.0
-1.0,6.528258820476393,0.0,1.0,8.34,6.528258820476393,200.0
-1.0,6.543904746712025,0.0,1.0,8.37,6.543904746712025,200.0
-1.0,6.559531991200272,0.0,1.0,8.4,6.559531991200272,200.0
-1.0,6.575140642849281,0.0,1.0,8.43,6.575140642849281,200.0
-1.0,6.59073078982937,0.0,1.0,8.46,6.59073078982937,200.0
-1.0,6.606302519581741,0.0,1.0,8.49,6.606302519581741,200.0
-1.0,6.621855918827063,0.0,1.0,8.52,6.621855918827063,200.0
-1.0,6.63739107357393,0.0,1.0,8.55,6.63739107357393,200.0
-1.0,6.652908069127172,0.0,1.0,8.58,6.652908069127172,200.0
-1.0,6.668406990096066,0.0,1.0,8.61,6.668406990096066,200.0
-1.0,6.683887920402401,0.0,1.0,8.64,6.683887920402401,200.0
-1.0,6.699350943288435,0.0,1.0,8.67,6.699350943288435,200.0
-1.0,6.714796141324727,0.0,1.0,8.7,6.714796141324727,200.0
-1.0,6.7302235964178525,0.0,1.0,8.73,6.7302235964178525,200.0
-1.0,6.745633389818005,0.0,1.0,8.76,6.745633389818005,200.0
-1.0,6.761025602126486,0.0,1.0,8.79,6.761025602126486,200.0
-1.0,6.776400313303083,0.0,1.0,8.82,6.776400313303083,200.0
-1.0,6.791757602673337,0.0,1.0,8.85,6.791757602673337,200.0
-1.0,6.807097548935706,0.0,1.0,8.88,6.807097548935706,200.0
-1.0,6.822420230168626,0.0,1.0,8.91,6.822420230168626,200.0
-1.0,6.837725723837457,0.0,1.0,8.94,6.837725723837457,200.0
-1.0,6.853014106801351,0.0,1.0,8.97,6.853014106801351,200.0
-1.0,6.868285455319991,0.0,1.0,9.0,6.868285455319991,200.0
-1.0,6.883539845060258,0.0,1.0,9.03,6.883539845060258,200.0
-1.0,6.898777351102793,0.0,1.0,9.06,6.898777351102793,200.0
-1.0,6.913998047948454,0.0,1.0,9.09,6.913998047948454,200.0
-1.0,6.929202009524704,0.0,1.0,9.12,6.929202009524704,200.0
-1.0,6.944389309191886,0.0,1.0,9.15,6.944389309191886,200.0
-1.0,6.959560019749416,0.0,1.0,9.18,6.959560019749416,200.0
-1.0,6.974714213441902,0.0,1.0,9.21,6.974714213441902,200.0
-1.0,6.989851961965149,0.0,1.0,9.24,6.989851961965149,200.0
-1.0,7.0049733364721085,0.0,1.0,9.27,7.0049733364721085,200.0
-1.0,7.020078407578725,0.0,1.0,9.3,7.020078407578725,200.0
-1.0,7.035167245369706,0.0,1.0,9.33,7.035167245369706,200.0
-1.0,7.050239919404215,0.0,1.0,9.36,7.050239919404215,200.0
-1.0,7.065296498721489,0.0,1.0,9.39,7.065296498721489,200.0
-1.0,7.0803370518463575,0.0,1.0,9.42,7.0803370518463575,200.0
-1.0,7.095361646794717,0.0,1.0,9.45,7.095361646794717,200.0
-1.0,7.110370351078907,0.0,1.0,9.48,7.110370351078907,200.0
-1.0,7.1253632317130124,0.0,1.0,9.51,7.1253632317130124,200.0
-1.0,7.140340355218112,0.0,1.0,9.54,7.140340355218112,200.0
-1.0,7.155301787627436,0.0,1.0,9.57,7.155301787627436,200.0
-1.0,7.170247594491463,0.0,1.0,9.6,7.170247594491463,200.0
-1.0,7.185177840882946,0.0,1.0,9.63,7.185177840882946,200.0
-1.0,7.200092591401869,0.0,1.0,9.66,7.200092591401869,200.0
-1.0,7.214991910180344,0.0,1.0,9.69,7.214991910180344,200.0
-1.0,7.2298758608874305,0.0,1.0,9.72,7.2298758608874305,200.0
-1.0,7.244744506733899,0.0,1.0,9.75,7.244744506733899,200.0
-1.0,7.259597910476932,0.0,1.0,9.78,7.259597910476932,200.0
-1.0,7.274436134424757,0.0,1.0,9.81,7.274436134424757,200.0
-1.0,7.289259240441219,0.0,1.0,9.84,7.289259240441219,200.0
-1.0,7.304067289950298,0.0,1.0,9.87,7.304067289950298,200.0
