E_n,ϵ_2_by_K,N
-138.86364522439885,33.7,40.0
-52.938960798192056,33.7,40.0
-43.05428026357913,33.7,40.0
16.472926123867182,33.7,40.0
35.296091866091274,33.7,40.0
98.81854748256342,33.7,40.0
136.22853305728108,33.7,40.0
217.20985565210026,33.7,40.0
263.0234592505094,33.7,40.0
362.92836908070535,33.7,40.0
416.2491770261777,33.7,40.0
536.7585795179334,33.7,40.0
597.485756472005,33.7,40.0
741.6462873745741,33.7,40.0
809.9393891810817,33.7,40.0
982.297448299649,33.7,40.0
1058.4912670525298,33.7,40.0
1265.7160555322914,33.7,40.0
1350.308396437006,33.7,40.0
1602.5730039341763,33.7,40.0
1696.2573771932518,33.7,40.0
2010.391777557228,33.7,40.0
2114.15121522327,33.7,40.0
2522.297965762913,33.7,40.0
2637.6450428870367,33.7,40.0
3221.978282419883,33.7,40.0
3351.7693985838514,33.7,40.0
-1101.1633983240952,33.8,40.0
-1092.9602113184376,33.8,40.0
-914.9132866659012,33.8,40.0
-901.6445502071601,33.8,40.0
-736.0695258435542,33.8,40.0
-720.0206591551729,33.8,40.0
-568.998544562151,33.8,40.0
-551.5857443574955,33.8,40.0
-415.56879975669335,33.8,40.0
-397.82063993430563,33.8,40.0
-277.1830919848096,33.8,40.0
-259.9757873584924,33.8,40.0
-155.64089299308512,33.8,40.0
-139.9268509105368,33.8,40.0
-53.654700597314786,33.8,40.0
-43.62880989855921,33.8,40.0
16.190135150021433,33.8,40.0
34.86408553158276,33.8,40.0
98.53453241646298,33.8,40.0
135.96507621699243,33.8,40.0
217.12813906655538,33.8,40.0
262.9925855896031,33.8,40.0
363.1377436891494,33.8,40.0
416.5257505869836,33.8,40.0
537.3300543099786,33.8,40.0
598.1380420183771,33.8,40.0
742.6502063193955,33.8,40.0
811.0365494426107,33.8,40.0
983.8094138748775,33.8,40.0
1060.1084316514202,33.8,40.0
1267.822338991772,33.8,40.0
1352.5318067033872,33.8,40.0
1605.377937489152,33.8,40.0
1699.1917024753475,33.8,40.0
2014.0308008579004,33.8,40.0
2117.932644866569,33.8,40.0
2526.966815253319,33.8,40.0
2642.47070711593,33.8,40.0
3228.0273679916377,33.8,40.0
3357.9926262587283,33.8,40.0
-1106.9535508641604,33.9,40.0
-1098.6257280813502,33.9,40.0
-919.5540041452011,33.9,40.0
-906.1477433910541,33.9,40.0
-739.7859790011076,33.9,40.0
-723.6025905178797,33.9,40.0
-571.9380961224638,33.9,40.0
-554.3972522212324,33.9,40.0
-417.83822215190514,33.9,40.0
-399.9699725699361,33.9,40.0
-278.8664214846822,33.9,40.0
-261.54797292608794,33.9,40.0
-156.80711402239115,33.9,40.0
-140.99064070529994,33.9,40.0
-54.37092579165005,33.9,40.0
-44.2047025568138,33.9,40.0
15.908617467104477,33.9,40.0
34.43285511264639,33.9,40.0
98.2517395243201,33.9,40.0
135.7027486764655,33.9,40.0
217.0474322533437,33.9,40.0
262.9628028704469,33.9,40.0
363.3481223407639,33.9,40.0
416.80341763102865,33.9,40.0
537.9025528132515,33.9,40.0
598.791440767114,33.9,40.0
743.655171704394,33.9,40.0
812.1348428135807,33.9,40.0
985.3224401877692,33.9,40.0
1061.7267389781127,33.9,40.0
1269.9296794234492,33.9,40.0
1354.7563496761863,33.9,40.0
1608.183895442382,33.9,40.0
1702.1271200603187,33.9,40.0
2017.6707724475814,33.9,40.0
2121.7150810940657,33.9,40.0
2531.6364685949316,33.9,40.0
2647.2972215587943,33.9,40.0
3234.0769870946656,33.9,40.0
3364.216418020484,33.9,40.0
-1112.7489416238168,34.0,40.0
-1104.2958602917656,34.0,40.0
-924.1969866851949,34.0,40.0
-910.6529916268541,34.0,40.0
-743.5037723069926,34.0,40.0
-727.1857580919122,34.0,40.0
-574.8785551208971,34.0,40.0
-557.2096018931895,34.0,40.0
-420.108321142431,34.0,40.0
-402.11993464028376,34.0,40.0
-280.55032023190995,34.0,40.0
-263.12069164753814,34.0,40.0
-157.9739097702626,34.0,40.0
-142.05500897652246,34.0,40.0
-55.087634155951264,34.0,40.0
-44.78194355099299,34.0,40.0
15.628340991957884,34.0,40.0
34.00238656470151,34.0,40.0
97.97015980009837,34.0,40.0
135.44153891262704,34.0,40.0
216.96772512894927,34.0,40.0
262.93410015397626,34.0,40.0
363.5594950470702,34.0,40.0
417.08216737616544,34.0,40.0
538.4760651476638,34.0,40.0
599.4459421007612,34.0,40.0
744.6611738178569,34.0,40.0
813.2342589108903,34.0,40.0
986.8365178062015,34.0,40.0
1063.3461790002782,34.0,40.0
1272.0380678339895,34.0,40.0
1356.9820158365535,34.0,40.0
1610.9908694555995,34.0,40.0
1705.063621162438,34.0,40.0
2021.3116849419482,34.0,40.0
2125.498516156593,34.0,40.0
2536.3069198022486,34.0,40.0
2652.1245799555463,34.0,40.0
3240.1271359401608,34.0,40.0
3370.440769912225,34.0,40.0
-1118.5495019161085,34.1,40.0
-1109.9705475862695,34.1,40.0
-928.8422132251119,34.1,40.0
-915.1602763465376,34.1,40.0
-747.2228969080925,34.1,40.0
-730.7701536399163,34.1,40.0
-577.819916637011,34.1,40.0
-560.0227886180332,34.1,40.0
-422.3790931910356,34.1,40.0
-404.2705226671992,34.1,40.0
-282.2347847783976,34.1,40.0
-264.69394011240206,34.1,40.0
-159.14127574882843,34.1,40.0
-143.11995018751622,34.1,40.0
-55.80482355115532,34.1,40.0
-45.36051808588354,34.1,40.0
15.34927407358714,34.1,40.0
33.57266608825671,34.1,40.0
97.68978437290957,34.1,40.0
135.18143555355368,34.1,40.0
216.88900774702256,34.1,40.0
262.90646664843575,34.1,40.0
363.7718519511286,34.1,40.0
417.36198918090963,34.1,40.0
539.050581558445,34.1,40.0
600.1015355351062,34.1,40.0
745.668203066311,34.1,40.0
814.3347874764743,34.1,40.0
988.351637408183,34.1,40.0
1064.9667418014876,34.1,40.0
1274.1474953308382,34.1,40.0
1359.2087957712254,34.1,40.0
1613.7988512803047,34.1,40.0
1708.0011970896715,34.1,40.0
2024.9535310331805,34.1,40.0
2129.282942384547,34.1,40.0
2540.9781629494883,34.1,40.0
2656.9527761080253,34.1,40.0
3246.17781077569,34.1,40.0
3376.665678014705,34.1,40.0
-1124.355164093494,34.2,40.0
-1115.6497305383423,34.2,40.0
-933.4896630267543,34.2,40.0
-919.6695792405228,34.2,40.0
-750.943344028152,34.2,40.0
-734.3557689906856,34.2,40.0
-580.7621757698151,34.2,40.0
-562.8368076616108,34.2,40.0
-424.6505347719866,34.2,40.0
-406.4217331875585,34.2,40.0
-283.9198116997727,34.2,40.0
-266.26771493707486,34.2,40.0
-160.3092075185058,34.2,40.0
-144.1854588944517,34.2,40.0
-56.522491911290444,34.2,40.0
-45.940411285735536,34.2,40.0
15.071385493105709,34.2,40.0
33.14368012632667,34.2,40.0
97.41060450422333,34.2,40.0
134.92242737587094,34.2,40.0
216.81127029605295,34.2,40.0
262.8798917069046,34.2,40.0
363.98518332539766,34.2,40.0
417.6428725421738,34.2,40.0
539.6260924141809,34.2,40.0
600.758210717117,34.2,40.0
746.6762499727429,34.2,40.0
815.4364183754449,34.2,40.0
989.8677897802718,34.2,40.0
1066.5884175795604,34.2,40.0
1276.2579531208144,34.2,40.0
1361.436680171067,34.2,40.0
1616.6078327565697,34.2,40.0
1710.9398392424305,34.2,40.0
2028.5963034889487,34.2,40.0
2133.0683521868573,34.2,40.0
2545.6501921698305,34.2,40.0
2661.781803879226,34.2,40.0
3252.2290078847523,34.2,40.0
3382.891138445873,34.2,40.0
-1130.1658615334593,34.3,40.0
-1121.3333506439346,34.3,40.0
-938.1393156652637,34.3,40.0
-924.1808822510266,34.3,40.0
-754.6651049659724,34.3,40.0
-737.9425960379986,34.3,40.0
-583.7053276377424,34.3,40.0
-565.6516543109711,34.3,40.0
-426.9226423712197,34.3,40.0
-408.5735627533546,34.3,40.0
-285.6053975951837,34.3,40.0
-267.8420127645006,34.3,40.0
-161.47770068737668,34.3,40.0
-145.2515297438449,34.3,40.0
-57.24063723198651,34.3,40.0
-46.5216082191464,34.3,40.0
14.794644463216173,34.3,40.0
32.715415361904206,34.3,40.0
97.13261158512978,34.3,40.0
134.6645033022021,34.3,40.0
216.73450309709847,34.3,40.0
262.85436482486944,34.3,40.0
364.1994795696303,34.3,40.0
417.92480709303095,34.3,40.0
540.2025882048922,34.3,40.0
601.4159574229113,34.3,40.0
747.6853051748546,34.3,40.0
816.5391415942729,34.3,40.0
991.384965816007,34.3,40.0
1068.211196644927,34.3,40.0
1278.36943250873,34.3,40.0
1363.6656598296513,34.3,40.0
1619.4178058118587,34.3,40.0
1713.8795391123535,34.3,40.0
2032.2399951514599,34.3,40.0
2136.8547380499863,34.3,40.0
2550.323001654673,34.3,40.0
2666.611657192525,34.3,40.0
3258.2807235863443,34.3,40.0
3389.117147360435,34.3,40.0
-1135.981528624162,34.4,40.0
-1127.0213503071518,34.4,40.0
-942.7911510202631,34.4,40.0
-928.6941675656676,34.4,40.0
-758.3881710937167,34.4,40.0
-741.530626739515,34.4,40.0
-586.6493673786424,34.4,40.0
-568.4673238744041,34.4,40.0
-429.19541248650205,34.4,40.0
-410.7260079317856,34.4,40.0
-287.29153908711066,34.4,40.0
-269.4168302638924,34.4,40.0
-162.64675091057666,34.4,40.0
-146.31815747013127,34.4,40.0
-57.95925756038787,34.4,40.0
-47.10409392171118,34.4,40.0
14.519020627265036,34.4,40.0
32.28785871552191,34.4,40.0
96.85579713365541,34.4,40.0
134.40765239867528,34.4,40.0
216.65869660155886,34.4,40.0
262.8298756378474,34.4,40.0
364.41473120881324,34.4,40.0
418.2077826005375,34.4,40.0
540.7800595401436,34.4,40.0
602.0747655557693,34.4,40.0
748.6953594233555,34.4,40.0
817.6429472389805,34.4,40.0
992.9031565143789,34.4,40.0
1069.835069419036,34.4,40.0
1280.4819248960487,34.4,40.0
1365.89572564184,34.4,40.0
1622.2287624598587,34.4,40.0
1716.820288281095,34.4,40.0
2035.8845989364847,34.4,40.0
2140.6420925369284,34.4,40.0
2554.996585652927,34.4,40.0
2671.442330030952,34.4,40.0
3264.3329542345327,34.4,40.0
3395.343700949401,34.4,40.0
-1141.8021007501177,34.5,40.0
-1132.713672826092,34.5,40.0
-947.4451492673554,34.5,40.0
-933.2094176113355,34.5,40.0
-762.1125338552988,34.5,40.0
-745.1198531157263,34.5,40.0
-589.594290149784,34.5,40.0
-571.2838116814731,34.5,40.0
-431.4688416275883,34.5,40.0
-412.87906530534406,34.5,40.0
-288.97823282117395,34.5,40.0
-270.99216413045497,34.5,40.0
-163.81635388968698,34.5,40.0
-147.38533689333246,34.5,40.0
-58.67835098630985,34.5,40.0
-47.68785341665307,34.5,40.0
14.244484057870977,34.5,40.0
31.860997342873134,34.5,40.0
96.58015279212896,34.5,40.0
134.15186387247968,34.5,40.0
216.58384138898873,34.5,40.0
262.8064139190551,34.5,40.0
364.63092889114137,34.5,40.0
418.4917889635808,34.5,40.0
541.3584971471855,34.5,40.0
602.7346251441772,34.5,40.0
749.7064035802716,34.5,40.0
818.7478255333858,34.5,40.0
994.4223529783162,34.5,40.0
1071.4600264327796,34.5,40.0
1282.595421779542,34.5,40.0
1368.1268686024137,34.5,40.0
1625.0406947993315,34.5,40.0
1719.7620784191404,34.5,40.0
2039.5301078324223,34.5,40.0
2144.430408286243,34.5,40.0
2559.67093847028,34.5,40.0
2676.2738164364337,34.5,40.0
3270.385696218024,34.5,40.0
3401.5707954396553,34.5,40.0
-1147.627514277948,34.6,40.0
-1138.4102623787983,34.6,40.0
-952.10129086997,34.6,40.0
-937.7266150482961,34.6,40.0
-765.8381847648687,34.6,40.0
-748.7102672489643,34.6,40.0
-592.5400911278718,34.6,40.0
-574.1011130830593,34.6,40.0
-433.7429263163849,34.6,40.0
-415.0327314718983,34.6,40.0
-290.6654754659488,34.6,40.0
-272.56801108511684,34.6,40.0
-164.9865053721303,34.6,40.0
-148.45306291680197,34.6,40.0
-59.39791563449239,34.6,40.0
-48.27287173359491,34.6,40.0
13.971005255165664,34.6,40.0
31.434818632525776,34.6,40.0
96.30567032460294,34.6,40.0
133.89712706947762,34.6,40.0
216.5099281649625,34.6,40.0
262.7839695771254,34.6,40.0
364.84806338603767,34.6,40.0
418.7768162107827,34.6,40.0
541.9378918691389,34.6,40.0
603.3955263399093,34.6,40.0
750.7184286172987,34.6,40.0
819.8537668173644,34.6,40.0
995.9425464132046,34.6,40.0
1073.0860583249378,34.6,40.0
1284.709914749988,34.6,40.0
1370.3590798047007,34.6,40.0
1627.8535950129935,34.6,40.0
1722.7049012846333,34.6,40.0
2043.176514899355,34.6,40.0
2148.2196780110844,34.6,40.0
2564.3460544684904,34.6,40.0
2681.1061105090744,34.6,40.0
3276.438945959756,34.6,40.0
3407.798427093525,34.6,40.0
-1153.4577065421852,34.7,40.0
-1144.1110640093686,34.7,40.0
-956.7595565715344,34.7,40.0
-942.2457427645297,34.7,40.0
-769.5651154053753,34.7,40.0
-752.3018612824557,34.7,40.0
-595.4867655090721,34.7,40.0
-576.9192234514067,34.7,40.0
-436.01766308710046,34.7,40.0
-417.1870030447749,34.7,40.0
-292.3532637127886,34.7,40.0
-274.14436787426973,34.7,40.0
-166.15720115057695,34.7,40.0
-149.52133052505837,34.7,40.0
-60.11794965782087,34.7,40.0
-48.85913392565271,34.7,40.0
13.698555144643933,34.7,40.0
31.009310203703308,34.7,40.0
96.03234161432079,34.7,40.0
133.64343147186423,34.7,40.0
216.43694775897166,34.7,40.0
262.7625326538682,34.7,40.0
365.06612558220445,34.7,40.0
419.0628544984311,34.7,40.0
542.5182346632089,34.7,40.0
604.0574594161465,34.7,40.0
751.7314256141769,34.7,40.0
820.9607615451553,34.7,40.0
997.4637281254297,34.7,40.0
1074.713155840663,34.7,40.0
1286.825395490883,34.7,40.0
1372.5923504392447,34.7,40.0
1630.6674553664045,34.7,40.0
1725.6487487222373,34.7,40.0
2046.8238132681524,34.7,40.0
2152.009894498263,34.7,40.0
2569.021928064719,34.7,40.0
2685.9392064064486,34.7,40.0
3282.49269991647,34.7,40.0
3414.026592208359,34.7,40.0
-1159.2926158311602,34.8,40.0
-1149.8160236142,34.8,40.0
-961.4199273879631,34.8,40.0
-946.7667838702919,34.8,40.0
-773.2933174272091,34.8,40.0
-755.8946274194191,34.8,40.0
-598.4343085090494,34.8,40.0
-579.7381381801656,34.8,40.0
-438.293048486402,34.8,40.0
-419.3418766528382,34.8,40.0
-294.0415942756481,34.8,40.0
-275.7212312695084,34.8,40.0
-167.32843706235462,34.8,40.0
-150.59013478169004,34.8,40.0
-60.83845123140827,34.8,40.0
-49.44662508497231,34.8,40.0
13.427105074649035,34.8,40.0
30.584459904149526,34.8,40.0
95.76015866123066,34.8,40.0
133.39076669587644,34.8,40.0
216.3648911223711,34.8,40.0
262.7420933220735,34.8,40.0
365.2851064857173,34.8,40.0
419.3498941084565,34.8,40.0
543.0995165989254,34.8,40.0
604.7204147656239,34.8,40.0
752.7453857570977,34.8,40.0
822.068800283676,34.8,40.0
998.9858895209416,34.8,40.0
1076.3413098299877,34.8,40.0
1288.9418557771721,34.8,40.0
1374.8266717924823,34.8,40.0
1633.4822682068705,34.8,40.0
1728.5936126619906,34.8,40.0
2050.4719961395494,34.8,40.0
2155.801050607307,34.8,40.0
2573.6985537308065,34.8,40.0
2690.7730983428755,34.8,40.0
3288.5469545783344,34.8,40.0
3420.255287116106,34.8,40.0
-1165.1321813729692,34.9,40.0
-1155.525087928389,34.9,40.0
-966.0823846004453,34.9,40.0
-951.2897216928799,34.9,40.0
-777.022782546919,34.9,40.0
-759.4885579222209,34.9,40.0
-601.3827153630078,34.9,40.0
-582.557852684445,34.9,40.0
-440.5690790735621,34.9,40.0
-421.4973489405612,34.9,40.0
-295.7304638909113,34.9,40.0
-277.2985980673824,34.9,40.0
-168.50020898886498,34.9,40.0
-151.65947082734203,34.9,40.0
-61.55941854743128,34.9,40.0
-50.03533035686587,34.9,40.0
13.156626813515004,34.9,40.0
30.1602558080815,34.9,40.0
95.48911357955694,34.9,40.0
133.13912248954944,34.9,40.0
216.29374932636506,34.9,40.0
262.7226418833602,34.9,40.0
365.50499721815004,34.9,40.0
419.63792544644684,34.9,40.0
543.6817288564257,34.9,40.0
605.3843828988186,34.9,40.0
753.7603003371298,34.9,40.0
823.1778737108884,34.9,40.0
1000.5090221038536,34.9,40.0
1077.970511246344,34.9,40.0
1291.0592874740096,34.9,40.0
1377.0620352454562,34.9,40.0
1636.2980259623737,34.9,40.0
1731.5394851182073,34.9,40.0
2054.121056783276,34.9,40.0
2159.5931392695475,34.9,40.0
2578.37592599264,34.9,40.0
2695.6077805887508,34.9,40.0
3294.6017064685266,34.9,40.0
3426.4845081829208,34.9,40.0
-1170.9763433215303,35.0,40.0
-1161.2382045122774,35.0,40.0
-970.746909748522,35.0,40.0
-955.8145397716064,35.0,40.0
-780.7535025459936,35.0,40.0
-763.0836451115501,35.0,40.0
-604.3319813257433,35.0,40.0
-585.3783624008591,35.0,40.0
-442.84575142060714,35.0,40.0
-423.6534165681012,35.0,40.0
-297.41986931722136,35.0,40.0
-278.8764650891469,35.0,40.0
-169.6725128550089,35.0,40.0
-152.72933387776243,35.0,40.0
-62.28084981064012,35.0,40.0
-50.62523495263099,35.0,40.0
12.887092546371377,35.0,40.0
29.736686214222345,35.0,40.0
95.21919859541094,35.0,40.0
132.8884887305244,35.0,40.0
216.22351356002946,35.0,40.0
262.7041687660678,35.0,40.0
365.7257890147421,35.0,40.0
419.9269390396985,35.0,40.0
544.2648627247609,35.0,40.0
606.0493544421633,35.0,40.0
754.776160748685,35.0,40.0
824.2879726141814,35.0,40.0
1002.033117475045,35.0,40.0
1079.600751145124,35.0,40.0
1293.1776825355223,35.0,40.0
1379.2984322725274,35.0,40.0
1639.114721140515,35.0,40.0
1734.4863581883624,35.0,40.0
2057.7709885371573,35.0,40.0
2163.3861534872203,35.0,40.0
2583.0540394294503,35.0,40.0
2700.443247469839,35.0,40.0
3300.6569521428405,35.0,40.0
3432.7142518087326,35.0,40.0
-1176.8250427427474,35.1,40.0
-1166.9553217381606,35.1,40.0
-975.4134846234361,35.1,40.0
-960.3412218529554,35.1,40.0
-784.4854692697104,35.1,40.0
-766.6798813656466,35.1,40.0
-607.282101671698,35.1,40.0
-588.1996627875793,35.1,40.0
-445.1230621124595,35.1,40.0
-425.81007621136587,35.1,40.0
-299.1098073353181,35.1,40.0
-280.4548291805245,35.1,40.0
-170.8453446286161,35.1,40.0
-153.7997192219285,35.1,40.0
-63.00274323446479,35.1,40.0
-51.21632416119769,35.1,40.0
12.61847487162322,35.1,40.0
29.31373964392651,35.1,40.0
94.95040604444284,35.1,40.0
132.63885542389448,35.1,40.0
216.15417512837575,35.1,40.0
262.6866645231828,35.1,40.0
365.94747322258786,35.1,40.0
420.21692553529965,35.1,40.0
544.8489096002354,35.1,40.0
606.7153201362962,35.1,40.0
755.7929584880055,35.1,40.0
825.3990878887835,35.1,40.0
1003.558167330809,35.1,40.0
1081.2320206822612,35.1,40.0
1295.2970330036148,35.1,40.0
1381.535854440134,35.1,40.0
1641.9323463274725,35.1,40.0
1737.4342240520316,35.1,40.0
2061.421784806287,35.1,40.0
2167.1800863325616,35.1,40.0
2587.732888673192,35.1,40.0
2705.2794933666137,35.1,40.0
3306.7126881892927,35.1,40.0
3438.9445144268784,35.1,40.0
-1182.6782216007664,35.2,40.0
-1172.6763887771524,35.2,40.0
-980.0820912617478,35.2,40.0
-964.8697518859357,35.2,40.0
-788.2186746260448,35.2,40.0
-770.2772591195644,35.2,40.0
-610.2330716950229,35.2,40.0
-591.0217493243847,35.2,40.0
-447.40100774707616,35.2,40.0
-427.96732456207735,35.2,40.0
-300.80027474787346,35.2,40.0
-282.0336872114641,35.2,40.0
-172.0187003198796,35.2,40.0
-154.87062222022996,35.2,40.0
-63.7250970376499,35.2,40.0
-51.80858335966104,35.2,40.0
12.350746797138981,35.2,40.0
28.891404839397183,35.2,40.0
94.6827283695543,35.2,40.0
132.39021270010335,35.2,40.0
216.08572545045286,35.2,40.0
262.67011983031625,35.2,40.0
366.1700412988762,35.2,40.0
420.5078756982575,35.2,40.0
545.4338609847796,35.2,40.0
607.3822708343453,35.2,40.0
756.8106851516736,35.2,40.0
826.5112105361982,35.2,40.0
1005.0841634615069,35.2,40.0
1082.8643111128179,35.2,40.0
1297.4173310067752,35.2,40.0
1383.7742934055516,35.2,40.0
1644.7508941869744,35.2,40.0
1740.3830749698147,35.2,40.0
2065.07343906215,35.2,40.0
2170.974930946937,35.2,40.0
2592.412468407877,35.2,40.0
2710.116512713582,35.2,40.0
3312.7689112277712,35.2,40.0
3445.1752925036726,35.2,40.0
-1188.5358227443587,35.3,40.0
-1178.4013555862073,35.3,40.0
-984.7527119392018,35.3,40.0
-969.4001140175993,35.3,40.0
-791.9531105846341,35.3,40.0
-773.8757708644571,35.3,40.0
-613.184886709643,35.3,40.0
-593.8446175127141,35.3,40.0
-449.67958493558626,35.3,40.0
-430.1251583278373,35.3,40.0
-302.4912683793343,35.3,40.0
-283.6130360759133,35.3,40.0
-173.1925759808056,35.3,40.0
-155.9420383027193,35.3,40.0
-64.44790944135389,35.3,40.0
-52.401998022814496,35.3,40.0
12.08388173613048,35.3,40.0
28.469670761996213,35.3,40.0
94.41615811863971,35.3,40.0
132.1425508128773,35.3,40.0
216.01815605748016,35.3,40.0
262.65452548371036,35.3,40.0
366.39348480915396,35.3,40.0
420.7997804096551,35.3,40.0
546.0197084843473,35.3,40.0
608.0501975002319,35.3,40.0
757.8293324351548,35.3,40.0
827.6243316626819,35.3,40.0
1006.611097750254,35.3,40.0
1084.4976137896242,35.3,40.0
1299.5385687589164,35.3,40.0
1386.0137409156719,35.3,40.0
1647.5703574592903,35.3,40.0
1743.3329032822971,35.3,40.0
2068.725944841799,35.3,40.0
2174.7706805399903,35.3,40.0
2597.0927733689464,35.3,40.0
2714.9542999986484,35.3,40.0
3318.825617909617,35.3,40.0
3451.4065825380585,35.3,40.0
-1194.3977898934122,35.4,40.0
-1184.1301728953151,35.4,40.0
-989.4253291648324,35.4,40.0
-973.9322925887257,35.4,40.0
-795.6887691757954,35.4,40.0
-777.4754091469101,35.4,40.0
-616.1375420493252,35.4,40.0
-596.6682628757148,35.4,40.0
-451.9587903024195,35.4,40.0
-432.2835742321804,35.4,40.0
-304.18278507576395,35.4,40.0
-285.19287269158804,35.4,40.0
-174.36696770465937,35.4,40.0
-157.01396296741927,35.4,40.0
-65.17117866666695,35.4,40.0
-52.996553731752556,35.4,40.0
11.817853502769822,35.4,40.0
28.048526590657275,35.4,40.0
94.15068794238027,35.4,40.0
131.89586013721487,35.4,40.0
215.95145859103036,35.4,40.0
262.63987239828566,35.4,40.0
366.6177954256191,35.4,40.0
421.0926306648428,35.4,40.0
546.6064438073427,35.4,40.0
608.7190912070203,35.4,40.0
758.8488921313572,35.4,40.0
828.738442477721,35.4,40.0
1008.13896217163,35.4,40.0
1086.1319201619206,35.4,40.0
1301.660738558219,35.4,40.0
1388.2541888058256,35.4,40.0
1650.3907289602428,35.4,40.0
1746.283701409019,35.4,40.0
2072.3792957470278,35.4,40.0
2178.567328388771,35.4,40.0
2601.773798342653,35.4,40.0
2719.7928497624443,35.4,40.0
3324.8828049172826,35.4,40.0
3457.638381061197,35.4,40.0
-1200.2640676255473,35.5,40.0
-1189.862792194843,35.5,40.0
-994.0999256752991,35.5,40.0
-978.466272129672,35.5,40.0
-799.4256424895929,35.5,40.0
-781.0761665682877,35.5,40.0
-619.091033067751,35.5,40.0
-599.4926809582902,35.5,40.0
-454.2386204854373,35.5,40.0
-434.44256901463257,35.5,40.0
-305.8748217046899,35.5,40.0
-286.77319399974954,35.5,40.0
-175.54187162542598,35.5,40.0
-158.08639177869009,35.5,40.0
-65.89490293249332,35.5,40.0
-53.592236181609906,35.5,40.0
11.552636307523926,35.5,40.0
27.62796172039475,35.5,40.0
93.88631059207432,35.5,40.0
131.65013116740033,35.5,40.0
215.88562480123142,35.5,40.0
262.62615160573387,35.5,40.0
366.84296492545377,35.5,40.0
421.3864175716635,35.5,40.0
547.1940587630766,35.5,40.0
609.3889431352816,35.5,40.0
759.8693561292223,35.5,40.0
829.8535342925668,35.5,40.0
1009.6677487903946,35.5,40.0
1087.7672217740235,35.5,40.0
1303.7838327860034,35.5,40.0
1390.4956289985887,35.5,40.0
1653.2120015802236,35.5,40.0
1749.2354618474553,35.5,40.0
2076.033485443564,35.5,40.0
2182.3648678369154,35.5,40.0
2606.455538165429,35.5,40.0
2724.6321565977187,35.5,40.0
3330.9404689639623,35.5,40.0
3463.8706846361056,35.5,40.0
-1206.1346013628645,35.6,40.0
-1195.5991657230638,35.6,40.0
-998.7764844294434,35.6,40.0
-983.0020373563733,35.6,40.0
-803.163722674954,35.6,40.0
-784.6780357841203,35.6,40.0
-622.0453551385891,35.6,40.0
-602.3178673271522,35.6,40.0
-456.5190721360542,35.6,40.0
-436.6021394307603,35.6,40.0
-307.5673751549499,35.6,40.0
-288.3539969649813,35.6,40.0
-176.71728391727333,35.6,40.0
-159.159320365648,35.6,40.0
-66.61908045376435,35.6,40.0
-54.18903118851972,35.6,40.0
11.288204752237334,35.6,40.0
27.20796576092812,35.6,40.0
93.62301891751463,35.6,40.0
131.40535451507094,35.6,40.0
215.82064654501278,35.6,40.0
262.61335425263474,35.6,40.0
367.06898518918365,35.6,40.0
421.6811323487125,35.6,40.0
547.7825452602538,35.6,40.0
610.059744571497,35.6,40.0
760.8907164123432,35.6,40.0
830.9695985187739,35.6,40.0
1011.1974497602455,35.6,40.0
1089.403510264021,35.6,40.0
1305.9078439056225,35.6,40.0
1392.7380535026314,35.6,40.0
1656.0341682832359,35.6,40.0
1752.1881771720286,35.6,40.0
2079.688507660279,35.6,40.0
2186.1632922938097,35.6,40.0
2611.1379877232944,35.6,40.0
2729.472215148687,35.6,40.0
3336.9986067932114,35.6,40.0
3470.103489857276,35.6,40.0
-1212.0093373588195,35.7,40.0
-1201.3392464538417,35.7,40.0
-1003.4549886030534,35.7,40.0
-987.5395731664864,35.7,40.0
-806.9030019388229,35.7,40.0
-788.2810095035027,35.7,40.0
-625.0005036555699,35.7,40.0
-605.1438175708623,35.7,40.0
-458.80014191935663,35.7,40.0
-438.76228225221894,35.7,40.0
-309.2604423365442,35.7,40.0
-289.93527857497884,35.7,40.0
-177.8932007940266,35.7,40.0
-160.2327444206403,35.7,40.0
-67.34370943993667,35.7,40.0
-54.78692469582916,35.7,40.0
11.024533824970604,35.7,40.0
26.78852853541025,35.7,40.0
93.36080586490652,35.7,40.0
131.16152090731998,35.7,40.0
215.7565157843851,35.7,40.0
262.6014715986198,35.7,40.0
367.29584819906495,35.7,40.0
421.97676632362595,35.7,40.0
548.371895305477,35.7,40.0
610.731486906486,35.7,40.0
761.912965057593,35.7,40.0
832.0866266667617,35.7,40.0
1012.7280573225789,35.7,40.0
1091.040777362488,35.7,40.0
1308.032764461363,35.7,40.0
1394.9814544115816,35.7,40.0
1658.857222105939,35.7,40.0
1755.1418400331158,35.7,40.0
2083.344356188371,35.7,40.0
2189.9625952337797,35.7,40.0
2615.821141951247,35.7,40.0
2734.31302011044,35.7,40.0
3343.0572151786264,35.7,40.0
3476.336793350326,35.7,40.0
-1217.8882226852384,35.8,40.0
-1207.0829880844828,35.8,40.0
-1008.1354215838292,35.8,40.0
-992.0788646356712,35.8,40.0
-810.6434725453637,35.8,40.0
-791.8850804885312,35.8,40.0
-627.9564740325641,35.8,40.0
-607.9705272998812,35.8,40.0
-461.081826514221,35.8,40.0
-440.9229942667954,35.8,40.0
-310.9540201804883,35.8,40.0
-291.5170358403311,35.8,40.0
-179.06961850864445,35.8,40.0
-161.3066596977692,35.8,40.0
-68.06878809374757,35.8,40.0
